Timestamp (ms),Left Eye Center X,Left Eye Center Y,Right Eye Center X,Right Eye Center Y,Left Iris Relative Pos Dx,Left Iris Relative Pos Dy,Right Iris Relative Pos Dx,Right Iris Relative Pos Dy,Total Blink Count,Pitch,Yaw,Roll
1744705072889,473.5,275.0,424.5,268.5,56,8,-40,-8,0,0.0,0.0,0.0
1744705072889,473.5,275.0,424.5,268.5,56,8,-40,-8,0,0.0,0.0,0.0
1744705072935,473.5,275.5,424.5,268.5,56,8,-39,-8,0,0.07215668756700211,0.5331241523015215,-0.06773873904371186
1744705072935,473.5,275.5,424.5,268.5,56,8,-39,-8,0,0.07215668756700211,0.5331241523015215,-0.06773873904371186
1744705072949,473.5,275.0,425.0,268.5,56,8,-38,-8,0,0.00393035427274846,0.9407337962958771,-0.14261163819627676
1744705072949,473.5,275.0,425.0,268.5,56,8,-38,-8,0,0.00393035427274846,0.9407337962958771,-0.14261163819627676
1744705072964,473.5,275.0,425.0,268.5,56,8,-39,-8,0,0.09851603268729292,1.2615492121054537,-0.06791377779714836
1744705072964,473.5,275.0,425.0,268.5,56,8,-39,-8,0,0.09851603268729292,1.2615492121054537,-0.06791377779714836
1744705073001,473.5,275.0,425.04052734375,268.06756591796875,56,8,-39,-8,0,0.10912017334131896,1.298797246355253,-0.05898565767246211
1744705073001,473.5,275.0,425.04052734375,268.06756591796875,56,8,-39,-8,0,0.10912017334131896,1.298797246355253,-0.05898565767246211
1744705073036,473.5,274.5,425.04052734375,268.06756591796875,56,7,-39,-8,0,0.1161896004440024,1.3236292691884515,-0.05303357758933913
1744705073036,473.5,274.5,425.04052734375,268.06756591796875,56,7,-39,-8,0,0.1161896004440024,1.3236292691884515,-0.05303357758933913
1744705073084,473.5,275.0,425.04052734375,268.06756591796875,56,8,-39,-8,0,0.04526833955571519,1.3349487548230243,0.003066566465671272
1744705073084,473.5,275.0,425.04052734375,268.06756591796875,56,8,-39,-8,0,0.04526833955571519,1.3349487548230243,0.003066566465671272
1744705073104,473.5,275.5,425.0,268.0,56,8,-38,-8,0,-0.007922606110501107,1.3434383690489504,0.04514167450692952
1744705073104,473.5,275.5,425.0,268.0,56,8,-38,-8,0,-0.007922606110501107,1.3434383690489504,0.04514167450692952
1744705073136,473.5,275.0,425.5,268.5,56,8,-39,-8,0,0.009795098563712301,1.3550329261940064,0.03754002432019199
1744705073136,473.5,275.0,425.5,268.5,56,8,-39,-8,0,0.009795098563712301,1.3550329261940064,0.03754002432019199
1744705073171,473.5,275.5,425.5,268.5,56,8,-39,-8,0,-0.05899521589319612,1.392705577618738,0.041284224658927116
1744705073171,473.5,275.5,425.5,268.5,56,8,-39,-8,0,-0.05899521589319612,1.392705577618738,0.041284224658927116
1744705073203,473.5,275.0,425.5,268.5,56,8,-39,-8,0,-0.04384154229745363,1.5374845159541835,0.038956906941553626
1744705073203,473.5,275.0,425.5,268.5,56,8,-39,-8,0,-0.04384154229745363,1.5374845159541835,0.038956906941553626
1744705073246,474.5,275.0,425.5,268.5,56,8,-39,-8,0,-0.03727162705010301,1.648949705379561,0.09198875421304109
1744705073246,474.5,275.0,425.5,268.5,56,8,-39,-8,0,-0.03727162705010301,1.648949705379561,0.09198875421304109
1744705073268,474.5,275.0,425.5,268.5,56,8,-39,-8,0,-0.003018143057776257,1.6914444168367844,0.16070859732592524
1744705073268,474.5,275.0,425.5,268.5,56,8,-39,-8,0,-0.003018143057776257,1.6914444168367844,0.16070859732592524
1744705073309,474.5,275.5,425.5,268.5,56,8,-39,-8,0,-0.021220289061755437,1.7072933216412025,0.24549245760450944
1744705073309,474.5,275.5,425.5,268.5,56,8,-39,-8,0,-0.021220289061755437,1.7072933216412025,0.24549245760450944
1744705073339,474.5,275.5,425.5,269.0,56,7,-39,-8,0,-0.08374034442026712,1.5263368746796253,0.2606174155541101
1744705073339,474.5,275.5,425.5,269.0,56,7,-39,-8,0,-0.08374034442026712,1.5263368746796253,0.2606174155541101
1744705073387,474.5,275.5,425.5,269.0,56,7,-39,-8,0,-0.2031673087528727,1.528519202236474,0.3167909705546137
1744705073387,474.5,275.5,425.5,269.0,56,7,-39,-8,0,-0.2031673087528727,1.528519202236474,0.3167909705546137
1744705073413,474.5,276.0,425.5,269.0,56,8,-39,-8,0,-0.24344697140698557,1.6006869168255413,0.31562442539615354
1744705073413,474.5,276.0,425.5,269.0,56,8,-39,-8,0,-0.24344697140698557,1.6006869168255413,0.31562442539615354
1744705073439,474.5,275.5,425.5,269.5,56,7,-39,-8,0,-0.283735455385445,1.3651072194903975,0.3159350237402414
1744705073439,474.5,275.5,425.5,269.5,56,7,-39,-8,0,-0.283735455385445,1.3651072194903975,0.3159350237402414
1744705073478,474.5,276.0,425.5,269.5,56,8,-39,-8,0,-0.43089444025581614,1.2874132659123987,0.35320315404779556
1744705073478,474.5,276.0,425.5,269.5,56,8,-39,-8,0,-0.43089444025581614,1.2874132659123987,0.35320315404779556
1744705073511,474.5,276.0,425.5,269.5,56,8,-39,-8,0,-0.499508843452384,1.307900083378641,0.39381896379414627
1744705073511,474.5,276.0,425.5,269.5,56,8,-39,-8,0,-0.499508843452384,1.307900083378641,0.39381896379414627
1744705073542,474.5,276.0,425.5,269.5,56,8,-39,-8,0,-0.6245878629924029,1.129982975717457,0.42488976783327104
1744705073542,474.5,276.0,425.5,269.5,56,8,-39,-8,0,-0.6245878629924029,1.129982975717457,0.42488976783327104
1744705073582,474.5,276.0,425.5,269.5,56,8,-39,-8,0,-0.5743486526550559,0.8733921695936679,0.40945227349129
1744705073582,474.5,276.0,425.5,269.5,56,8,-39,-8,0,-0.5743486526550559,0.8733921695936679,0.40945227349129
1744705073616,474.5,276.0,425.5,269.5,56,8,-39,-8,0,-0.7052752513600833,0.622163980382247,0.3987116603503029
1744705073616,474.5,276.0,425.5,269.5,56,8,-39,-8,0,-0.7052752513600833,0.622163980382247,0.3987116603503029
1744705073642,474.5,276.0,425.5,269.5,56,8,-40,-8,0,-0.8352257580934719,0.350777360298661,0.32705330605344507
1744705073642,474.5,276.0,425.5,269.5,56,8,-40,-8,0,-0.8352257580934719,0.350777360298661,0.32705330605344507
1744705073677,474.5,276.0,426.0,269.5,56,8,-39,-8,0,-0.8977847222749809,0.3538166995990544,0.3429991521429727
1744705073677,474.5,276.0,426.0,269.5,56,8,-39,-8,0,-0.8977847222749809,0.3538166995990544,0.3429991521429727
1744705073713,474.5,276.0,426.0,269.5,56,8,-39,-8,0,-0.9034367774823924,0.17371726438101476,0.3178964011815957
1744705073713,474.5,276.0,426.0,269.5,56,8,-39,-8,0,-0.9034367774823924,0.17371726438101476,0.3178964011815957
1744705073743,474.5,276.5,426.0,269.5,56,8,-39,-8,0,-0.9350565381951554,-0.07187518639684143,0.3138396895822364
1744705073743,474.5,276.5,426.0,269.5,56,8,-39,-8,0,-0.9350565381951554,-0.07187518639684143,0.3138396895822364
1744705073786,474.5,276.0,426.0,269.5,56,8,-39,-8,0,-0.9666674775835702,-0.009720225250482883,0.3083058344803291
1744705073786,474.5,276.0,426.0,269.5,56,8,-39,-8,0,-0.9666674775835702,-0.009720225250482883,0.3083058344803291
1744705073818,474.5,276.0,426.0,269.5,56,8,-39,-8,0,-0.9763460097296708,-0.19123258476081162,0.28310016918567804
1744705073818,474.5,276.0,426.0,269.5,56,8,-39,-8,0,-0.9763460097296708,-0.19123258476081162,0.28310016918567804
1744705073847,474.5,276.0,426.0,269.5,56,8,-39,-8,0,-0.9498461478768405,-0.41803351559692814,0.26372964299032553
1744705073847,474.5,276.0,426.0,269.5,56,8,-39,-8,0,-0.9498461478768405,-0.41803351559692814,0.26372964299032553
1744705073876,474.5,276.5,426.0,269.5,56,8,-39,-8,0,-0.9498461478768405,-0.41803351559692814,0.2637296429903291
1744705073876,474.5,276.5,426.0,269.5,56,8,-39,-8,0,-0.9498461478768405,-0.41803351559692814,0.2637296429903291
1744705073919,474.5,276.5,426.0,269.5,56,8,-39,-8,0,-1.131011956919215,-0.4126708986845671,0.26842652419132307
1744705073919,474.5,276.5,426.0,269.5,56,8,-39,-8,0,-1.131011956919215,-0.4126708986845671,0.26842652419132307
1744705073950,474.5,276.5,426.5,270.0,56,8,-39,-7,0,-1.1860637669116052,-0.2687158743492404,0.3087955008715948
1744705073950,474.5,276.5,426.5,270.0,56,8,-39,-7,0,-1.1860637669116052,-0.2687158743492404,0.3087955008715948
1744705073977,475.0,276.5,426.5,270.0,57,8,-39,-7,0,-1.2382679032636226,-0.26169768826163775,0.3449953632535241
1744705073977,475.0,276.5,426.5,270.0,57,8,-39,-7,0,-1.2382679032636226,-0.26169768826163775,0.3449953632535241
1744705074023,474.5,276.5,426.5,270.0,56,8,-39,-7,0,-1.2438784002272918,-0.06895414949970657,0.3773469929670803
1744705074023,474.5,276.5,426.5,270.0,56,8,-39,-7,0,-1.2438784002272918,-0.06895414949970657,0.3773469929670803
1744705074046,474.5,276.5,426.5,269.5,56,8,-39,-8,0,-1.0627125911849156,-0.07431676641206764,0.3726501117660881
1744705074046,474.5,276.5,426.5,269.5,56,8,-39,-8,0,-1.0627125911849156,-0.07431676641206764,0.3726501117660881
1744705074084,475.5,276.0,425.5,269.5,57,8,-40,-8,0,-1.0944710886613684,-0.15560597183921132,0.3536417727398664
1744705074084,475.5,276.0,425.5,269.5,57,8,-40,-8,0,-1.0944710886613684,-0.15560597183921132,0.3536417727398664
1744705074114,474.5,276.0,426.5,269.5,56,8,-39,-8,0,-1.1217629893241146,-0.09341054046389274,0.3378422268112793
1744705074114,474.5,276.0,426.5,269.5,56,8,-39,-8,0,-1.1217629893241146,-0.09341054046389274,0.3378422268112793
1744705074149,474.5,276.0,426.5,269.5,56,8,-39,-8,0,-1.117932365176534,0.1655441848036041,0.33370561217005346
1744705074149,474.5,276.0,426.5,269.5,56,8,-39,-8,0,-1.117932365176534,0.1655441848036041,0.33370561217005346
1744705074189,474.5,276.5,426.0,269.5,56,8,-39,-9,0,-1.1189556101661147,0.21772182145504004,0.36209550952586156
1744705074189,474.5,276.5,426.0,269.5,56,8,-39,-9,0,-1.1189556101661147,0.21772182145504004,0.36209550952586156
1744705074218,475.0,276.5,426.5,270.0,57,8,-39,-8,0,-1.1199788551556935,0.2698994581064653,0.39048540688166433
1744705074218,475.0,276.5,426.5,270.0,57,8,-39,-8,0,-1.1199788551556935,0.2698994581064653,0.39048540688166433
1744705074254,474.93243408203125,277.04052734375,426.5,270.5,56,8,-39,-8,0,-0.964150845426385,0.13485149613627456,0.3437416273403251
1744705074254,474.93243408203125,277.04052734375,426.5,270.5,56,8,-39,-8,0,-0.964150845426385,0.13485149613627456,0.3437416273403251
1744705074287,475.0,276.5,426.5,270.5,57,7,-39,-7,0,-0.7852395039467588,-0.0840670385978406,0.24500879639370332
1744705074287,475.0,276.5,426.5,270.5,57,7,-39,-7,0,-0.7852395039467588,-0.0840670385978406,0.24500879639370332
1744705074318,475.5,275.5,426.5,269.5,57,7,-39,-8,0,-0.57494024134472,-0.25796393676253615,0.15245552040634003
1744705074318,475.5,275.5,426.5,269.5,57,7,-39,-8,0,-0.57494024134472,-0.25796393676253615,0.15245552040634003
1744705074351,475.5,275.5,426.5,269.0,56,7,-39,-8,0,-0.3448682371390017,-0.5993014475423166,0.08040336044702912
1744705074351,475.5,275.5,426.5,269.0,56,7,-39,-8,0,-0.3448682371390017,-0.5993014475423166,0.08040336044702912
1744705074393,475.5,275.5,426.5,268.5,56,7,-39,-9,0,-0.31716437020388,-0.5358648772961097,0.057887173047213025
1744705074393,475.5,275.5,426.5,268.5,56,7,-39,-9,0,-0.31716437020388,-0.5358648772961097,0.057887173047213025
1744705074424,475.5,276.0,426.5,269.0,57,8,-39,-8,0,-0.3126380317344477,-0.5737195020287658,0.054192108082242285
1744705074424,475.5,276.0,426.5,269.0,57,8,-39,-8,0,-0.3126380317344477,-0.5737195020287658,0.054192108082242285
1744705074454,475.5,276.5,426.5,269.5,57,8,-39,-8,0,-0.1820296216623145,-0.37856357661645745,0.0906329859684476
1744705074454,475.5,276.5,426.5,269.5,57,8,-39,-8,0,-0.1820296216623145,-0.37856357661645745,0.0906329859684476
1744705074494,475.5,276.5,426.5,269.5,57,8,-38,-8,0,-0.050785238924055065,-0.29887773966919085,0.13441927159351152
1744705074494,475.5,276.5,426.5,269.5,57,8,-38,-8,0,-0.050785238924055065,-0.29887773966919085,0.13441927159351152
1744705074517,475.5,276.5,426.5,269.5,57,8,-39,-8,0,0.08484101774883257,-0.1645878811160344,0.07206327030965731
1744705074517,475.5,276.5,426.5,269.5,57,8,-39,-8,0,0.08484101774883257,-0.1645878811160344,0.07206327030965731
1744705074558,475.5,276.5,426.5,269.5,57,8,-39,-8,0,0.22046727442171843,-0.030298022562877946,0.009707269025801324
1744705074558,475.5,276.5,426.5,269.5,57,8,-39,-8,0,0.22046727442171843,-0.030298022562877946,0.009707269025801324
1744705074588,475.5,276.0,426.5,269.5,56,8,-38,-8,0,0.12487572386672596,0.17993748574802382,0.08438873273722436
1744705074588,475.5,276.0,426.5,269.5,56,8,-38,-8,0,0.12487572386672596,0.17993748574802382,0.08438873273722436
1744705074623,475.5,275.5,426.5,269.5,57,7,-39,-8,0,0.05968825686491108,0.4203555901172038,0.08969293192245864
1744705074623,475.5,275.5,426.5,269.5,57,7,-39,-8,0,0.05968825686491108,0.4203555901172038,0.08969293192245864
1744705074662,475.5,275.5,426.5,269.5,57,7,-39,-8,0,-0.03973480489968573,0.7526888961646847,0.09298669044678753
1744705074662,475.5,275.5,426.5,269.5,57,7,-39,-8,0,-0.03973480489968573,0.7526888961646847,0.09298669044678753
1744705074692,475.5,276.0,426.5,269.5,57,8,-39,-8,0,-0.2136509621831575,0.9497164439102335,0.12514066850317285
1744705074692,475.5,276.0,426.5,269.5,57,8,-39,-8,0,-0.2136509621831575,0.9497164439102335,0.12514066850317285
1744705074730,475.0,276.0,426.5,269.5,57,8,-38,-8,0,-0.28791762647734664,1.0781099857809728,0.11838763317593148
1744705074730,475.0,276.0,426.5,269.5,57,8,-38,-8,0,-0.28791762647734664,1.0781099857809728,0.11838763317593148
1744705074756,474.5238037109375,276.28570556640625,426.5,269.5,56,8,-38,-8,0,-0.12608245578701904,1.3837213111453508,0.10712493323907246
1744705074756,474.5238037109375,276.28570556640625,426.5,269.5,56,8,-38,-8,0,-0.12608245578701904,1.3837213111453508,0.10712493323907246
1744705074791,474.5,276.0,426.5,269.5,56,8,-38,-8,0,-0.09496081692353187,1.1639398152372458,0.050844110344987925
1744705074791,474.5,276.0,426.5,269.5,56,8,-38,-8,0,-0.09496081692353187,1.1639398152372458,0.050844110344987925
1744705074825,475.0,276.0,426.5,269.5,57,8,-39,-8,0,-0.08396128044684659,0.8311758838116639,0.00840299649377485
1744705074825,475.0,276.0,426.5,269.5,57,8,-39,-8,0,-0.08396128044684659,0.8311758838116639,0.00840299649377485
1744705074862,474.5,276.0,425.5,269.5,56,8,-40,-8,0,-0.24585619279289972,0.7069038199823972,0.026569554493239167
1744705074862,474.5,276.0,425.5,269.5,56,8,-40,-8,0,-0.24585619279289972,0.7069038199823972,0.026569554493239167
1744705074888,474.5,276.0,425.5,269.5,56,8,-39,-8,0,-0.3818470322551235,0.372763197810972,0.04691035749073613
1744705074888,474.5,276.0,425.5,269.5,56,8,-39,-8,0,-0.3818470322551235,0.372763197810972,0.04691035749073613
1744705074932,474.5,275.5,425.5,269.5,56,7,-39,-8,0,-0.37952452724792884,0.29453631216986764,0.003026827231126461
1744705074932,474.5,275.5,425.5,269.5,56,7,-39,-8,0,-0.37952452724792884,0.29453631216986764,0.003026827231126461
1744705074961,474.5,275.5,425.5,268.5,56,7,-39,-8,0,-0.18529238345159094,0.34071552648837766,-0.005532697122728081
1744705074961,474.5,275.5,425.5,268.5,56,7,-39,-8,0,-0.18529238345159094,0.34071552648837766,-0.005532697122728081
1744705075003,474.5,275.0,425.5,268.5,56,8,-39,-8,0,-0.0721382335830576,0.17093881668984778,0.045438709316837134
1744705075003,474.5,275.0,425.5,268.5,56,8,-39,-8,0,-0.0721382335830576,0.17093881668984778,0.045438709316837134
1744705075035,474.5,274.0,425.5,267.5,57,8,-39,-8,0,0.13986726050858955,0.09154908615227342,0.013785400916130897
1744705075035,474.5,274.0,425.5,267.5,57,8,-39,-8,0,0.13986726050858955,0.09154908615227342,0.013785400916130897
1744705075064,474.5,273.5,425.5,266.5,56,8,-39,-8,0,0.40214168094973957,-0.04700334936693551,0.09043662901626881
1744705075064,474.5,273.5,425.5,266.5,56,8,-39,-8,0,0.40214168094973957,-0.04700334936693551,0.09043662901626881
1744705075103,474.5,272.5,425.5,265.5,56,7,-39,-8,0,0.8097379268553713,-0.20612011261416185,0.07781293072628159
1744705075103,474.5,272.5,425.5,265.5,56,7,-39,-8,0,0.8097379268553713,-0.20612011261416185,0.07781293072628159
1744705075130,474.5,272.5,426.0,265.5,56,7,-38,-8,0,1.014251378626696,-0.1833246391137635,0.1264552432044148
1744705075130,474.5,272.5,426.0,265.5,56,7,-38,-8,0,1.014251378626696,-0.1833246391137635,0.1264552432044148
1744705075161,474.5,272.5,426.0,265.5,56,7,-39,-8,0,1.3290942335282754,0.010649260422219697,0.11724007085053323
1744705075161,474.5,272.5,426.0,265.5,56,7,-39,-8,0,1.3290942335282754,0.010649260422219697,0.11724007085053323
1744705075197,474.5,272.5,426.5,265.5,56,7,-39,-8,0,1.7387404067429735,0.053962210090595875,0.13706352095276664
1744705075197,474.5,272.5,426.5,265.5,56,7,-39,-8,0,1.7387404067429735,0.053962210090595875,0.13706352095276664
1744705075232,474.5,272.5,426.5,265.5,56,7,-39,-8,0,2.1343691982615898,0.10989448089468468,0.13376817725323775
1744705075232,474.5,272.5,426.5,265.5,56,7,-39,-8,0,2.1343691982615898,0.10989448089468468,0.13376817725323775
1744705075264,474.5,272.5,426.5,265.5,56,7,-38,-8,0,2.2986093493236446,-0.02114119971507833,0.14544211602036228
1744705075264,474.5,272.5,426.5,265.5,56,7,-38,-8,0,2.2986093493236446,-0.02114119971507833,0.14544211602036228
1744705075296,474.5,272.5,426.0,265.5,56,7,-39,-8,0,2.509009775025447,-0.3899591459172349,0.1650080501034985
1744705075296,474.5,272.5,426.0,265.5,56,7,-39,-8,0,2.509009775025447,-0.3899591459172349,0.1650080501034985
1744705075329,474.5,272.5,426.0,265.5,56,8,-39,-8,0,2.4757917770320326,-0.2546399916813904,0.18456888746357514
1744705075329,474.5,272.5,426.0,265.5,56,8,-39,-8,0,2.4757917770320326,-0.2546399916813904,0.18456888746357514
1744705075365,474.5,272.5,426.0,265.5,56,7,-39,-8,0,2.556866708322991,-0.3916846043224602,0.1852218637447276
1744705075365,474.5,272.5,426.0,265.5,56,7,-39,-8,0,2.556866708322991,-0.3916846043224602,0.1852218637447276
1744705075404,474.5,272.5,425.5,265.5,57,7,-39,-9,0,2.3224156325845335,-0.4557502867660048,0.13440925874381904
1744705075404,474.5,272.5,425.5,265.5,57,7,-39,-9,0,2.3224156325845335,-0.4557502867660048,0.13440925874381904
1744705075430,474.5,273.5,425.5,266.5,57,8,-39,-8,0,2.072275223602711,-0.7778759738594374,0.12908163318087773
1744705075430,474.5,273.5,425.5,266.5,57,8,-39,-8,0,2.072275223602711,-0.7778759738594374,0.12908163318087773
1744705075472,474.5,273.0,425.5,266.5,57,8,-39,-8,0,2.025382472165626,-1.1330162633754242,0.06416138385823089
1744705075472,474.5,273.0,425.5,266.5,57,8,-39,-8,0,2.025382472165626,-1.1330162633754242,0.06416138385823089
1744705075498,474.5,273.5,425.5,266.5,57,8,-39,-8,0,1.690806810788903,-1.3277384504912426,0.07050226104446367
1744705075498,474.5,273.5,425.5,266.5,57,8,-39,-8,0,1.690806810788903,-1.3277384504912426,0.07050226104446367
1744705075536,474.5,273.5,425.5,266.5,57,8,-39,-8,0,1.5519338582132889,-1.6177700478336519,0.010881048733084597
1744705075536,474.5,273.5,425.5,266.5,57,8,-39,-8,0,1.5519338582132889,-1.6177700478336519,0.010881048733084597
1744705075574,474.5,273.5,425.5,267.5,57,7,-39,-8,0,1.3775795194552014,-1.5442616776278442,-0.01780441222800455
1744705075574,474.5,273.5,425.5,267.5,57,7,-39,-8,0,1.3775795194552014,-1.5442616776278442,-0.01780441222800455
1744705075598,474.5,273.5,425.5,267.5,57,7,-39,-7,0,1.405013335040513,-1.5289641084700385,-0.0828533642735696
1744705075598,474.5,273.5,425.5,267.5,57,7,-39,-7,0,1.405013335040513,-1.5289641084700385,-0.0828533642735696
1744705075642,474.0,273.5,425.5,267.5,57,7,-39,-7,0,1.275351991547378,-1.4160031034133809,-0.13162679175338887
1744705075642,474.0,273.5,425.5,267.5,57,7,-39,-7,0,1.275351991547378,-1.4160031034133809,-0.13162679175338887
1744705075668,474.0,273.5,425.5,266.5,57,7,-39,-8,0,1.355451135339223,-1.592924748914605,-0.23483810907347724
1744705075668,474.0,273.5,425.5,266.5,57,7,-39,-8,0,1.355451135339223,-1.592924748914605,-0.23483810907347724
1744705075711,473.5,273.5,425.5,266.5,56,7,-39,-8,0,1.350259327638014,-1.6125816997282705,-0.28596135476089657
1744705075711,473.5,273.5,425.5,266.5,56,7,-39,-8,0,1.350259327638014,-1.6125816997282705,-0.28596135476089657
1744705075739,473.5,274.5,422.5,268.5,58,8,-42,-6,0,1.20443225303101,-1.661876126044337,-0.36556577559956516
1744705075739,473.5,274.5,422.5,268.5,58,8,-42,-6,0,1.20443225303101,-1.661876126044337,-0.36556577559956516
1744705075777,469.5,277.5,424.5,271.5,54,9,-40,-4,0,0.6987553717356665,-1.810378964605281,-0.3158050970198101
1744705075777,469.5,277.5,424.5,271.5,54,9,-40,-4,0,0.6987553717356665,-1.810378964605281,-0.3158050970198101
1744705075808,469.5,278.5,425.5,271.5,53,10,-39,-5,0,0.444844971779224,-1.7739611815793594,-0.24484018329274804
1744705075808,469.5,278.5,425.5,271.5,53,10,-39,-5,0,0.444844971779224,-1.7739611815793594,-0.24484018329274804
1744705075834,471.0,278.5,425.5,271.5,55,10,-39,-5,0,0.38712034632230186,-2.0702074175650793,-0.2018743846564366
1744705075834,471.0,278.5,425.5,271.5,55,10,-39,-5,0,0.38712034632230186,-2.0702074175650793,-0.2018743846564366
